Roll,Pitch,Yaw
3.09472,-6.28991,182.604
3.08035,-6.28569,182.623
3.0639,-6.29338,182.613
3.08362,-6.28842,182.621
3.06309,-6.28748,182.633
3.0832,-6.28675,182.621
3.0631,-6.2812,182.632
3.08277,-6.28483,182.621
3.09956,-6.29376,182.609
3.08493,-6.27758,182.619
3.09962,-6.28867,182.627
3.08494,-6.27271,182.617
3.06804,-6.28031,182.627
3.05213,-6.28995,182.638
3.03419,-6.2962,182.628
3.05333,-6.28861,182.614
3.07275,-6.28236,182.621
3.05333,-6.28473,182.612
3.03363,-6.28622,182.624
3.05364,-6.28339,182.631
3.03372,-6.28498,182.644
3.05352,-6.28173,182.631
3.07272,-6.27632,182.619
3.05449,-6.28464,182.632
3.03759,-6.29523,182.645
3.02277,-6.30866,182.635
3.01511,-6.32657,182.624
3.03345,-6.3341,182.612
3.05313,-6.33086,182.6
3.03286,-6.33465,182.612
3.0528,-6.3356,182.6
3.0326,-6.33256,182.611
3.05244,-6.33528,182.6
3.07213,-6.33703,182.607
3.05158,-6.33547,182.6
3.07072,-6.34079,182.588
3.08988,-6.34608,182.595
3.07024,-6.34086,182.587
3.05077,-6.33441,182.599
3.03045,-6.33072,182.611
3.00969,-6.33037,182.623
3.02954,-6.33073,182.611
3.04924,-6.33134,182.599
3.06892,-6.33286,182.587
3.04816,-6.33321,182.581
3.02735,-6.33364,182.593
3.00657,-6.33425,182.605
2.98604,-6.33701,182.617
2.96727,-6.34536,182.629
2.98674,-6.34094,182.637
3.00661,-6.34198,182.625
2.98634,-6.34349,182.618
3.00671,-6.34293,182.625
2.98683,-6.34173,182.617
2.96671,-6.34086,182.609
2.98688,-6.34274,182.617
2.96909,-6.334,182.628
2.95283,-6.32294,182.64
2.96936,-6.33424,182.627
2.9516,-6.32657,182.618
2.97059,-6.33332,182.605
2.99019,-6.3386,182.592
3.01008,-6.34213,182.599
3.02992,-6.34722,182.587
3.04939,-6.3526,182.595
3.06835,-6.35974,182.602
3.0501,-6.35248,182.594
3.06917,-6.35992,182.602
3.08285,-6.37551,182.591
3.06716,-6.3889,182.584
3.08685,-6.38564,182.572
3.10691,-6.38578,182.56
3.08687,-6.38584,182.553
3.06699,-6.38412,182.546
3.04743,-6.37986,182.558
3.02768,-6.37648,182.571
3.04732,-6.37873,182.559
3.06706,-6.37941,182.566
3.08702,-6.37992,182.554
3.0666,-6.38159,182.566
3.04623,-6.38533,182.558
3.02599,-6.38854,182.57
3.00559,-6.39175,182.581
3.02539,-6.3888,182.588
3.00513,-6.39221,182.6
3.02529,-6.39155,182.607
3.0052,-6.39539,182.619
3.02454,-6.3895,182.627
3.00508,-6.39447,182.62
2.98516,-6.39801,182.632
2.96635,-6.40484,182.625
2.94899,-6.41467,182.638
2.95307,-6.39553,182.628
2.96701,-6.4093,182.638
2.9478,-6.40363,182.631
2.96812,-6.40489,182.64
2.98879,-6.40439,182.648
3.00921,-6.40611,182.637
3.02962,-6.40747,182.646
3.00992,-6.40548,182.639
3.03035,-6.40703,182.627
3.0103,-6.40543,182.639
2.9903,-6.40318,182.651
2.97032,-6.40151,182.644
2.99052,-6.40463,182.632
3.01099,-6.40718,182.62
2.99148,-6.40522,182.612
2.97232,-6.40137,182.624
2.99249,-6.40598,182.612
2.97354,-6.40087,182.624
2.99323,-6.40713,182.612
3.01216,-6.41488,182.6
3.0299,-6.42488,182.588
3.01573,-6.4116,182.601
3.0268,-6.42702,182.611
3.0207,-6.40954,182.599
3.0257,-6.42547,182.584
3.01731,-6.41637,182.567
3.0056,-6.41487,182.587
2.99252,-6.41145,182.607
3.00572,-6.41854,182.622
2.9915,-6.40494,182.612
2.97533,-6.39196,182.605
2.96378,-6.3745,182.597
2.9553,-6.35532,182.609
2.94708,-6.33626,182.621
2.94032,-6.3168,182.632
2.94136,-6.33608,182.624
2.93019,-6.35184,182.636
2.91187,-6.36006,182.649
2.93133,-6.35505,182.658
2.91065,-6.35275,182.67
2.93018,-6.35493,182.66
2.94959,-6.35624,182.667
2.9292,-6.34991,182.679
2.94879,-6.35105,182.686
2.96865,-6.35097,182.693
2.94787,-6.34957,182.704
2.96772,-6.34657,182.711
2.98769,-6.34313,182.717
2.96843,-6.34655,182.707
2.94999,-6.35135,182.719
2.93306,-6.35964,182.732
2.91705,-6.37025,182.721
2.93356,-6.36181,182.73
2.91596,-6.37044,182.742
2.89909,-6.38191,182.733
2.91504,-6.37188,182.719
2.9289,-6.35967,182.705
2.9356,-6.34189,182.714
2.91718,-6.33335,182.725
2.93696,-6.33475,182.732
2.95611,-6.33386,182.74
2.93551,-6.33646,182.732
2.95446,-6.33524,182.74
2.93364,-6.33602,182.732
2.95244,-6.33903,182.719
2.93171,-6.33514,182.73
2.95062,-6.33854,182.716
2.96997,-6.33924,182.703
2.94936,-6.33402,182.714
2.93017,-6.32656,182.705
2.94775,-6.33441,182.692
2.96754,-6.33575,182.699
2.948,-6.32918,182.711
2.92724,-6.32637,182.703
2.94529,-6.33235,182.711
2.92745,-6.32199,182.703
2.93738,-6.33714,182.713
2.9405,-6.35369,182.726
2.93297,-6.37033,182.714
2.92104,-6.38485,182.703
2.90346,-6.39365,182.716
2.91866,-6.38089,182.725
2.90031,-6.38924,182.737
2.88359,-6.39874,182.75
2.89947,-6.38694,182.759
2.91719,-6.37949,182.747
2.89709,-6.38474,182.759
2.87766,-6.39082,182.752
2.8973,-6.38955,182.761
2.91772,-6.39047,182.769
2.89804,-6.38367,182.781
2.87931,-6.37448,182.793
2.8965,-6.38544,182.784
2.88214,-6.37028,182.795
2.88687,-6.38941,182.786
2.89094,-6.40862,182.777
2.88529,-6.42665,182.789
2.88085,-6.4455,182.78
2.88765,-6.4264,182.767
2.8948,-6.40771,182.754
2.88773,-6.42524,182.764
2.89198,-6.4445,182.754
2.87632,-6.42978,182.763
2.89445,-6.43785,182.769
2.88334,-6.41953,182.777
2.8954,-6.43396,182.786
2.88055,-6.4207,182.776
2.87247,-6.40275,182.764
2.8608,-6.38752,182.753
2.86503,-6.37031,182.738
2.86842,-6.35126,182.748
2.88121,-6.33658,182.757
2.8671,-6.34892,182.745
2.88572,-6.34061,182.752
2.86577,-6.34297,182.763
2.88455,-6.33944,182.748
2.90382,-6.33638,182.734
2.92217,-6.32802,182.742
2.90274,-6.33522,182.735
2.88404,-6.34192,182.726
2.86501,-6.34723,182.717
2.88486,-6.34456,182.724
2.9056,-6.34919,182.713
2.92468,-6.3569,182.699
2.90463,-6.35351,182.709
2.92516,-6.35796,182.715
2.94519,-6.36456,182.721
2.92897,-6.35437,182.732
2.91079,-6.34882,182.723
2.89085,-6.34546,182.716
2.9093,-6.35239,182.726
2.92951,-6.35709,182.733
2.94807,-6.36796,182.722
2.96524,-6.37818,182.732
2.97844,-6.39489,182.721
2.96096,-6.38645,182.714
2.96526,-6.40635,182.702
2.97841,-6.40031,182.685
2.96069,-6.40961,182.676
2.94096,-6.41161,182.69
2.92436,-6.41953,182.706
2.90526,-6.42168,182.697
2.88508,-6.42578,182.71
2.86967,-6.43971,182.723
2.87845,-6.42228,182.732
2.86659,-6.44028,182.727
2.87209,-6.42252,182.717
2.85928,-6.43867,182.73
2.84403,-6.45321,182.725
2.82776,-6.46496,182.719
2.80743,-6.46565,182.731
2.78837,-6.46353,182.746
2.80968,-6.4658,182.736
2.83092,-6.466,182.744
2.81279,-6.457,182.756
2.79353,-6.45169,182.75
2.77714,-6.44253,182.741
2.79127,-6.45517,182.751
2.80244,-6.47212,182.742
2.81104,-6.48906,182.752
2.81364,-6.4674,182.76
2.8068,-6.4851,182.77
2.81087,-6.46387,182.778
2.80072,-6.48128,182.771
2.78963,-6.4983,182.764
2.7992,-6.48089,182.751
2.80965,-6.46441,182.737
2.82161,-6.44713,182.744
2.82608,-6.42762,182.753
2.82058,-6.44424,182.767
2.80992,-6.42761,182.777
2.79188,-6.41913,182.769
2.81124,-6.42612,182.775
2.79664,-6.41195,182.785
2.77701,-6.4058,182.778
2.75921,-6.3951,182.788
2.7419,-6.38401,182.799
2.7588,-6.39191,182.785
2.7461,-6.38177,182.77
2.74901,-6.3972,182.784
2.75463,-6.39683,182.761
2.73658,-6.3912,182.775
2.717,-6.39109,182.789
2.73175,-6.37906,182.799
2.74871,-6.37013,182.809
2.72955,-6.37203,182.799
2.74871,-6.37771,182.789
2.76933,-6.37547,182.794
2.78893,-6.37126,182.802
2.76884,-6.37058,182.794
2.78692,-6.37743,182.782
2.76759,-6.36717,182.791
2.74781,-6.3593,182.784
2.7605,-6.37361,182.773
2.77262,-6.38846,182.762
2.75366,-6.37936,182.755
2.77381,-6.38331,182.761
2.75631,-6.37051,182.77
2.73845,-6.35829,182.78
2.7204,-6.34962,182.771
2.7022,-6.33786,182.78
2.72076,-6.34331,182.788
2.73787,-6.35391,182.779
2.74077,-6.37189,182.768
2.72481,-6.37993,182.782
2.74502,-6.37615,182.77
2.72524,-6.37938,182.763
2.70503,-6.37484,182.774
2.72413,-6.36737,182.783
2.74373,-6.36271,182.769
2.72408,-6.3674,182.78
2.73986,-6.3516,182.786
2.75398,-6.33527,182.775
2.75704,-6.31364,182.784
2.75045,-6.33073,182.797
2.7398,-6.3464,182.809
2.75903,-6.34814,182.797
2.77685,-6.33761,182.805
2.75742,-6.34448,182.817
2.7778,-6.33983,182.808
2.75706,-6.3441,182.804
2.73756,-6.33829,182.818
2.7578,-6.33803,182.826
2.77497,-6.34063,182.839
2.75482,-6.33544,182.853
2.77422,-6.3389,182.842
2.75802,-6.32629,182.856
2.73781,-6.32093,182.848
2.71866,-6.31206,182.84
2.73041,-6.32553,182.829
2.72129,-6.30476,182.84
2.71533,-6.32186,182.831
2.71,-6.33848,182.821
2.71902,-6.32046,182.806
2.7045,-6.33336,182.799
2.68941,-6.3456,182.791
2.70462,-6.33101,182.778
2.711,-6.31421,182.76
2.70955,-6.29477,182.744
2.72008,-6.30607,182.754
2.70299,-6.29126,182.745
2.71201,-6.3059,182.734
2.72216,-6.31997,182.724
2.73414,-6.33282,182.713
2.71326,-6.32615,182.706
2.69245,-6.31795,182.716
2.67164,-6.31048,182.726
2.65217,-6.29948,182.735
2.63345,-6.28725,182.745
2.65319,-6.28686,182.753
2.667,-6.29692,182.739
2.66062,-6.30846,182.754
2.64357,-6.30526,182.77
2.66128,-6.30278,182.753
2.64897,-6.31667,182.746
2.62965,-6.31023,182.738
2.6463,-6.3207,182.728
2.62796,-6.3112,182.72
2.64756,-6.31726,182.709
2.62725,-6.31311,182.703
2.64783,-6.31667,182.692
2.62771,-6.31176,182.686
2.64556,-6.32067,182.674
2.62582,-6.31435,182.668
2.60609,-6.30809,182.661
2.58761,-6.29981,182.653
2.60658,-6.3058,182.66
2.58783,-6.2963,182.67
2.60613,-6.3053,182.659
2.62307,-6.31639,182.648
2.60908,-6.30268,182.637
2.59703,-6.28762,182.627
2.60698,-6.3052,182.616
2.60907,-6.32461,182.626
2.60875,-6.30522,182.636
2.61868,-6.28949,182.624
2.63136,-6.27604,182.61
2.61716,-6.29031,182.602
2.59972,-6.29874,182.616
2.61789,-6.29197,182.604
2.59992,-6.30179,182.597
2.58135,-6.30664,182.612
2.56249,-6.3142,182.625
2.54641,-6.32472,182.64
2.53166,-6.33933,182.634
2.5459,-6.3254,182.644
2.52794,-6.3346,182.637
2.50804,-6.34011,182.632
2.4876,-6.33968,182.644
2.50841,-6.33892,182.652
2.52922,-6.34125,182.643
2.51035,-6.33435,182.637
2.49136,-6.32668,182.631
2.50825,-6.33783,182.621
2.48856,-6.33155,182.616
2.50536,-6.34303,182.607
2.5205,-6.35622,182.598
2.50908,-6.33771,182.608
2.50752,-6.31552,182.617
2.50493,-6.3344,182.609
2.49277,-6.34943,182.619
2.50785,-6.33349,182.609
2.49259,-6.34482,182.621
2.50688,-6.32803,182.628
2.49218,-6.34019,182.62
2.47694,-6.35229,182.613
2.48964,-6.33395,182.62
2.47641,-6.34661,182.631
2.48413,-6.32599,182.618
2.48203,-6.30366,182.629
2.47434,-6.28299,182.641
2.46569,-6.2634,182.628
2.47469,-6.27556,182.639
2.46026,-6.25899,182.628
2.47264,-6.26961,182.615
2.45822,-6.25105,182.627
2.47009,-6.26197,182.615
2.4535,-6.24556,182.607
2.46767,-6.25429,182.596
2.45356,-6.23467,182.608
2.43919,-6.21549,182.599
2.42709,-6.19436,182.591
2.41962,-6.17092,182.582
2.41679,-6.18547,182.571
2.4241,-6.16319,182.582
2.43548,-6.14398,182.569
2.44829,-6.12517,182.579
2.43435,-6.13272,182.593
2.42102,-6.14039,182.607
2.4271,-6.11686,182.617
2.42168,-6.12778,182.632
2.42767,-6.11908,182.652
2.43243,-6.09739,182.637
2.43886,-6.07418,182.625
2.42515,-6.08356,182.637
2.40688,-6.08517,182.627
2.42599,-6.08151,182.636
2.44475,-6.08084,182.622
2.42476,-6.07341,182.614
2.40544,-6.06646,182.627
2.38687,-6.05707,182.64
2.3686,-6.04568,182.631
2.34825,-6.04034,182.643
2.32903,-6.02932,182.636
2.31012,-6.01731,182.629
2.32996,-6.01819,182.617
2.31212,-6.00694,182.631
2.30332,-5.9867,182.644
2.30563,-6.00289,182.654
2.29508,-6.01633,182.666
2.27699,-6.02329,182.659
2.29244,-6.00755,182.668
2.27694,-6.01703,182.66
2.26238,-6.0294,182.669
2.24841,-6.04081,182.661
2.23401,-6.05199,182.653
2.24858,-6.03428,182.645
2.26666,-6.02243,182.652
2.24768,-6.02382,182.642
2.23127,-6.03036,182.657
2.24914,-6.02511,182.668
2.23317,-6.01531,182.655
2.24754,-6.02237,182.666
2.26552,-6.02579,182.675
2.24871,-6.01111,182.666
2.26662,-6.01476,182.674
2.28008,-6.02321,182.661
2.29219,-6.0346,182.67
2.28357,-6.01589,182.686
2.27557,-5.99675,182.703
2.27604,-5.97216,182.693
2.28714,-5.95116,182.702
2.30109,-5.93225,182.711
2.28916,-5.94412,182.722
2.30562,-5.92829,182.729
2.29083,-5.93558,182.718
2.30217,-5.91358,182.709
2.31219,-5.89185,182.718
2.30618,-5.90574,182.708
2.31187,-5.92017,182.716
2.31908,-5.93232,182.703
2.30782,-5.91042,182.695
2.29338,-5.89101,182.687
2.31303,-5.89074,182.676
2.33142,-5.8909,182.663
2.35108,-5.89138,182.669
2.37023,-5.89384,182.675
2.3488,-5.89033,182.686
2.36677,-5.88326,182.671
2.38543,-5.87271,182.66
2.40437,-5.86797,182.669
2.41929,-5.86413,182.683
2.43189,-5.87008,182.698
2.41291,-5.86791,182.712
2.39555,-5.86443,182.728
2.37685,-5.8614,182.743
2.35604,-5.85844,182.753
2.37552,-5.86347,182.759
2.3919,-5.87249,182.767
2.37307,-5.86103,182.761
2.39084,-5.86987,182.767
2.37375,-5.85591,182.761
2.38981,-5.86734,182.767
2.4051,-5.87981,182.773
2.42395,-5.87114,182.761
2.44418,-5.87553,182.767
2.42867,-5.86037,182.76
2.40871,-5.85412,182.77
2.39211,-5.8417,182.762
2.4115,-5.84957,182.767
2.39343,-5.84118,182.779
2.37993,-5.82502,182.772
2.36458,-5.80991,182.766
2.35726,-5.7898,182.758
2.34721,-5.7707,182.751
2.34401,-5.74965,182.744
2.34682,-5.76922,182.752
2.34998,-5.78677,182.739
2.35971,-5.80343,182.727
2.36609,-5.82169,182.716
2.36729,-5.84088,182.705
2.35877,-5.85802,182.695
2.37412,-5.84561,182.705
2.3603,-5.86052,182.716
2.34571,-5.87463,182.727
2.36331,-5.86565,182.737
2.3825,-5.85695,182.744
2.36622,-5.87079,182.753
2.35171,-5.88558,182.764
2.3359,-5.899,182.776
2.35473,-5.89419,182.785
2.3339,-5.89837,182.78
2.31589,-5.9084,182.792
2.29711,-5.91651,182.805
2.31812,-5.91791,182.811
2.33798,-5.91516,182.799
2.35803,-5.91499,182.788
2.33757,-5.90947,182.783
2.35688,-5.9087,182.77
2.36812,-5.89223,182.76
2.35336,-5.89877,182.746
2.33345,-5.90388,182.739
2.31627,-5.91561,182.732
2.30215,-5.93078,182.744
2.32265,-5.92919,182.75
2.30237,-5.9354,182.744
2.28476,-5.94824,182.753
2.26568,-5.95754,182.746
2.25667,-5.9768,182.757
2.25227,-5.9978,182.766
2.25084,-5.97885,182.757
2.24354,-5.96096,182.748
2.25643,-5.97726,182.736
2.27177,-5.9917,182.724
2.25409,-5.98328,182.735
2.24371,-5.96861,182.724
2.23206,-5.96207,182.742
2.23555,-5.98067,182.755
2.22459,-5.96991,182.741
2.21664,-5.96358,182.76
2.21592,-5.98424,182.772
2.19988,-5.99503,182.759
2.18423,-6.01099,182.77
2.20257,-6.00765,182.779
2.18317,-6.01675,182.79
2.16581,-6.02021,182.806
2.14957,-6.02233,182.823
2.16792,-6.02417,182.809
2.18444,-6.03422,182.82
2.17229,-6.03566,182.84
2.16259,-6.02663,182.824
2.18009,-6.02726,182.808
2.19192,-6.03735,182.824
2.17372,-6.03635,182.814
2.19318,-6.03994,182.823
2.21283,-6.04436,182.831
2.23277,-6.04878,182.839
2.21323,-6.05578,182.851
2.19422,-6.05123,182.843
2.17478,-6.04947,182.835
2.18879,-6.03805,182.845
2.17187,-6.04415,182.833
2.17886,-6.04381,182.811
2.18149,-6.05076,182.832
2.1757,-6.03924,182.816
2.18128,-6.05692,182.829
2.18248,-6.0437,182.846
2.18628,-6.06071,182.83
2.18347,-6.07892,182.816
2.19034,-6.06327,182.804
2.17765,-6.07979,182.818
2.19596,-6.07568,182.827
2.21356,-6.07544,182.839
2.19417,-6.07849,182.829
2.21278,-6.07509,182.818
2.23083,-6.08069,182.828
2.21429,-6.07022,182.821
2.19911,-6.05828,182.834
2.21181,-6.07516,182.842
2.19661,-6.06257,182.835
2.21535,-6.07085,182.825
2.19568,-6.06535,182.819
2.17703,-6.06063,182.833
2.19494,-6.07006,182.821
2.21043,-6.08348,182.808
2.20166,-6.06892,182.822
2.19621,-6.05301,182.835
2.19782,-6.03611,182.847
2.18871,-6.05652,182.839
2.19994,-6.0426,182.848
2.21397,-6.03086,182.858
2.23058,-6.02133,182.865
2.21454,-6.03719,182.876
2.19861,-6.05322,182.887
2.21482,-6.04313,182.877
2.22964,-6.03202,182.866
2.23795,-6.0169,182.856
2.24058,-6.0407,182.864
2.23425,-6.02554,182.856
2.21639,-6.02111,182.848
2.23377,-6.0364,182.855
2.22111,-6.02534,182.847
2.20537,-6.01771,182.859
2.18796,-6.01296,182.87
2.20684,-6.02484,182.878
2.22731,-6.03129,182.866
2.2081,-6.03306,182.878
2.22751,-6.04261,182.865
2.21057,-6.03797,182.856
2.22658,-6.05477,182.845
2.2418,-6.07253,182.833
2.25376,-6.09202,182.843
2.25082,-6.08548,182.863
2.26483,-6.0836,182.845
2.2822,-6.08149,182.829
2.30249,-6.08704,182.838
2.32134,-6.09981,182.846
2.33809,-6.11615,182.854
2.35245,-6.13494,182.862
2.34223,-6.12165,182.872
2.35287,-6.14248,182.881
2.34329,-6.12864,182.892
2.35541,-6.14861,182.881
2.34336,-6.13635,182.873
2.35769,-6.15423,182.88
2.34326,-6.14377,182.872
2.32888,-6.13304,182.864
2.31453,-6.1219,182.875
2.29859,-6.11265,182.867
2.31584,-6.12608,182.875
2.29922,-6.11748,182.867
2.31575,-6.13177,182.855
2.30007,-6.12144,182.866
2.31346,-6.13839,182.855
2.32506,-6.15637,182.864
2.3062,-6.15318,182.876
2.31716,-6.17099,182.864
2.31253,-6.15322,182.855
2.31861,-6.17432,182.846
2.31148,-6.15679,182.856
2.30332,-6.13998,182.848
2.29546,-6.1228,182.858
2.30205,-6.1435,182.867
2.2995,-6.12486,182.877
2.29902,-6.10636,182.868
2.29894,-6.12839,182.86
2.29753,-6.15004,182.87
2.29298,-6.17134,182.881
2.29966,-6.1538,182.871
2.29178,-6.17372,182.882
2.27914,-6.19088,182.894
2.2626,-6.20332,182.906
2.24375,-6.21113,182.918
2.26419,-6.20756,182.925
2.24406,-6.21006,182.919
2.22425,-6.20818,182.913
2.20485,-6.20387,182.906
2.22351,-6.21274,182.915
2.24151,-6.22342,182.904
2.25721,-6.23706,182.895
2.24703,-6.21984,182.887
2.2459,-6.19918,182.896
2.24808,-6.17886,182.887
2.24171,-6.19811,182.88
2.23412,-6.21673,182.873
2.24432,-6.19831,182.881
2.23441,-6.21526,182.872
2.22475,-6.23135,182.861
2.22818,-6.21533,182.846
2.2262,-6.198,182.832
2.23112,-6.2174,182.822
2.24227,-6.23424,182.83
2.25778,-6.2463,182.818
2.25091,-6.22662,182.828
2.25948,-6.24344,182.838
2.24612,-6.23229,182.854
2.23333,-6.22008,182.841
2.24049,-6.23627,182.828
2.2349,-6.21764,182.842
2.23447,-6.19872,182.856
2.24036,-6.18069,182.869
2.25249,-6.16832,182.883
2.26911,-6.16271,182.896
2.28792,-6.16059,182.882
2.30684,-6.1546,182.891
2.32532,-6.14578,182.879
2.3064,-6.15152,182.871
2.32608,-6.14571,182.859
2.30552,-6.14646,182.853
2.32584,-6.14374,182.841
2.34605,-6.14046,182.849
2.32545,-6.13834,182.842
2.34557,-6.13917,182.83
2.32513,-6.13369,182.841
2.34507,-6.13433,182.849
2.32538,-6.12699,182.86
2.30605,-6.11951,182.852
2.32488,-6.12163,182.861
2.30659,-6.11435,182.85
2.28916,-6.1077,182.838
2.30556,-6.10782,182.851
2.32133,-6.10787,182.834
2.33621,-6.10823,182.848
2.32299,-6.10078,182.866
2.31391,-6.09139,182.848
2.30832,-6.08272,182.827
2.31098,-6.06988,182.807
2.31686,-6.05292,182.789
2.32685,-6.03973,182.805
2.31346,-6.04892,182.819
2.3024,-6.06094,182.808
2.2883,-6.04581,182.822
2.30393,-6.04171,182.837
2.31048,-6.02067,182.824
2.29871,-6.02983,182.84
2.31346,-6.02079,182.823
2.32961,-6.01749,182.837
2.31081,-6.01414,182.852
2.29306,-6.00399,182.842
2.27449,-5.99573,182.856
2.25606,-5.98587,182.87
2.27339,-5.98895,182.857
2.25664,-5.97383,182.848
2.27311,-5.97836,182.835
2.25844,-5.96033,182.826
2.27053,-5.96952,182.812
2.2594,-5.94874,182.802
2.26591,-5.96048,182.788
2.26864,-5.93599,182.778
2.2589,-5.94854,182.767
2.24517,-5.95848,182.757
2.23081,-5.96808,182.748
2.24323,-5.94805,182.756
2.25528,-5.92815,182.765
2.24902,-5.94092,182.777
2.24796,-5.95166,182.76
2.24624,-5.92841,182.773
2.25224,-5.94009,182.758
2.23759,-5.92144,182.77
2.23044,-5.89818,182.781
2.22714,-5.87252,182.771
2.23281,-5.88635,182.779
2.23126,-5.90028,182.766
2.22748,-5.91423,182.755
2.23217,-5.88995,182.764
2.23731,-5.865,182.753
2.24322,-5.84049,182.743
2.24257,-5.85556,182.752
2.25337,-5.83704,182.764
2.24756,-5.85254,182.772
2.25429,-5.82932,182.761
2.24988,-5.81202,182.744
2.23287,-5.81026,182.731
2.24463,-5.79481,182.714
2.22588,-5.78999,182.703
2.24473,-5.78758,182.713
2.26311,-5.77795,182.7
2.27745,-5.77098,182.682
2.26543,-5.75654,182.668
2.28271,-5.7616,182.678
2.30049,-5.76601,182.687
2.3187,-5.76964,182.696
2.2991,-5.76675,182.709
2.28382,-5.75768,182.726
2.26708,-5.74369,182.718
2.28419,-5.75129,182.726
2.27294,-5.73578,182.713
2.28951,-5.74108,182.724
2.30568,-5.73899,182.706
2.30654,-5.72229,182.689
2.30008,-5.73249,182.706
2.3084,-5.71499,182.691
2.30565,-5.70227,182.711
2.31448,-5.68204,182.699
2.31707,-5.66001,182.689
2.32126,-5.63789,182.68
2.30715,-5.64996,182.672
2.29735,-5.66402,182.661
2.28848,-5.68049,182.672
2.27632,-5.69236,182.662
2.25826,-5.69944,182.655
2.24454,-5.71167,182.668
2.26514,-5.70895,182.677
2.28586,-5.70801,182.684
2.26499,-5.70416,182.68
2.24548,-5.70626,182.693
2.22471,-5.69981,182.689
2.20729,-5.6886,182.702
2.22413,-5.69854,182.709
2.23925,-5.707,182.696
2.22681,-5.68852,182.707
2.22797,-5.70696,182.715
2.24051,-5.68875,182.723
2.24987,-5.66831,182.714
2.26176,-5.64977,182.705
2.28123,-5.64147,182.712
2.29583,-5.6261,182.701
2.31527,-5.61865,182.708
2.33127,-5.61065,182.721
2.34905,-5.6031,182.731
2.35575,-5.58413,182.719
2.34337,-5.57304,182.736
2.32646,-5.56139,182.728
2.34627,-5.56679,182.734
2.32632,-5.55838,182.728
2.34596,-5.55755,182.716
2.36673,-5.55536,182.706
2.38538,-5.56089,182.714
2.40458,-5.55576,182.702
2.38568,-5.5616,182.715
2.36487,-5.55979,182.707
2.3729,-5.54358,182.693
2.36865,-5.52338,182.682
2.3587,-5.5044,182.674
2.33948,-5.49469,182.685
2.32227,-5.48099,182.679
2.30469,-5.46782,182.673
2.28696,-5.45768,182.685
2.26669,-5.45057,182.695
2.2832,-5.46072,182.703
2.26338,-5.45689,182.716
2.24407,-5.45121,182.728
2.22358,-5.44572,182.738
2.24325,-5.4513,182.727
2.26182,-5.46006,182.733
2.28258,-5.45983,182.723
2.29804,-5.4734,182.729
2.31133,-5.48703,182.716
2.32712,-5.49764,182.703
2.31094,-5.48721,182.716
2.32862,-5.49807,182.722
2.30984,-5.48861,182.716
2.29294,-5.47749,182.709
2.31103,-5.48494,182.696
2.29629,-5.47193,182.709
2.31077,-5.48595,182.698
2.30912,-5.46615,182.709
2.31798,-5.44787,182.719
2.32755,-5.43077,182.729
2.33759,-5.41266,182.72
2.32639,-5.42982,182.73
2.31553,-5.44728,182.741
2.33182,-5.43488,182.749
2.31571,-5.44776,182.742
2.33246,-5.43608,182.751
2.31834,-5.45099,182.762
2.33809,-5.44549,182.77
2.35705,-5.43679,182.761
2.33692,-5.44351,182.772
2.31575,-5.44322,182.767
2.33629,-5.44439,182.774
2.35559,-5.43999,182.763
2.37613,-5.44123,182.77
2.39632,-5.43578,182.761
2.4151,-5.42971,182.749
2.43248,-5.43657,182.759
2.44628,-5.44829,182.769
2.4606,-5.45797,182.755
2.46815,-5.4404,182.768
2.47957,-5.42208,182.758
2.46917,-5.43734,182.769
2.45213,-5.44744,182.779
2.47053,-5.4377,182.786
2.46267,-5.45481,182.796
2.45128,-5.4669,182.81
2.44159,-5.46691,182.83
2.43916,-5.44691,182.818
2.43593,-5.42584,182.807
2.42598,-5.4079,182.796
2.40734,-5.39946,182.807
2.42375,-5.41028,182.814
2.41047,-5.3951,182.803
2.39572,-5.38525,182.818
2.38388,-5.3708,182.832
2.38331,-5.38826,182.844
2.37572,-5.40393,182.856
2.39504,-5.40028,182.865
2.37788,-5.39703,182.851
2.35789,-5.39271,182.843
2.33763,-5.39503,182.854
2.31716,-5.39369,182.846
2.33758,-5.39594,182.853
2.35687,-5.39278,182.839
2.37712,-5.39664,182.846
2.39706,-5.40191,182.852
2.3777,-5.39393,182.845
2.36111,-5.3829,182.836
2.37932,-5.38854,182.823
2.39218,-5.40372,182.832
2.37756,-5.3888,182.825
2.36055,-5.37755,182.836
2.34975,-5.36055,182.828
2.36815,-5.36993,182.818
2.38726,-5.37768,182.807
2.37241,-5.36511,182.799
2.39032,-5.36376,182.784
2.40893,-5.36757,182.794
2.40368,-5.37363,182.816
2.39401,-5.38239,182.835
2.38653,-5.39354,182.818
2.37144,-5.39582,182.803
2.38564,-5.41109,182.811
2.36834,-5.41791,182.8
2.35448,-5.43274,182.811
2.33414,-5.43824,182.821
2.35359,-5.43977,182.83
2.33377,-5.44043,182.842
2.31465,-5.43668,182.856
2.33471,-5.44114,182.845
2.31566,-5.43672,182.858
2.33543,-5.44321,182.864
2.31539,-5.44311,182.876
2.33498,-5.44137,182.863
2.35464,-5.44063,182.85
2.33519,-5.43264,182.844
2.35196,-5.44251,182.831
2.34225,-5.42766,182.845
2.34849,-5.4092,182.835
2.364,-5.39767,182.844
2.34902,-5.41001,182.833
2.33109,-5.41696,182.822
