time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1700006867356958200,116.36795825195313,-1.07367836974782,0.3680565733789041,0.5718123421382506,-3.0671714925281974,0.307373745908133,0.6656474030811586,1.412597595260221
1700006867366903300,116.3779033203125,-1.0698772066802882,0.36746901073055344,0.5710951010336105,-3.066956497369285,0.3053619983662613,0.6675111477928815,1.40842576193569
1700006867376848100,116.38784814453125,-1.065110655660004,0.36650889607101034,0.5706228214237155,-3.0668253259180465,0.30318302803198804,0.6694332251676629,1.4046311647320164
1700006867386793200,116.39779321289062,-1.058834182343772,0.3652330874542393,0.5703038050137749,-3.067577269564766,0.3009330609039985,0.6714146098301138,1.4011351625370871
1700006867396738300,116.40773828125,-1.051027111645374,0.36371101736137823,0.5700706994630471,-3.0694453170370455,0.2986712756985934,0.6734457822419861,1.3978584846833328
1700006867406683100,116.41768310546875,-1.0431167308060851,0.361941346562755,0.5700313229290882,-3.070790892133018,0.296269858992217,0.6754901686110273,1.3948751245659279
1700006867416628200,116.42762817382813,-1.036156384221837,0.3599112574961412,0.5702947492685116,-3.0703959686780413,0.29364133006411675,0.6774971901756287,1.3923227483081855
1700006867426573300,116.4375732421875,-1.0310996654283013,0.3576893706489464,0.5709200853379811,-3.0674515439013272,0.29080866577947095,0.6793665315992048,1.390364736181538
1700006867436518100,116.44751806640625,-1.0271246878618285,0.35528433052507663,0.5718954110049769,-3.0630763298462167,0.28795388424897483,0.6810222833865628,1.3892077168702384
1700006867446463200,116.45746313476562,-1.023564570928092,0.3526863304860117,0.5732238233221524,-3.0581387227929486,0.2852180909426389,0.6824056096844986,1.389037831111165
1700006867456408300,116.467408203125,-1.019328341802471,0.3498281313585809,0.5748703906826005,-3.0537029739512835,0.2826493363068142,0.6835595130308022,1.3898488615509652
1700006867466353200,116.47735327148438,-1.014229099518126,0.34664821751466823,0.5768710946337253,-3.0498123340225427,0.2802180236619203,0.6844945034728608,1.391695893933936
1700006867476298200,116.48729833984375,-1.008231332664904,0.34322038305681835,0.5791954107281503,-3.0468035348969145,0.27804083131102303,0.6851466089924065,1.394648843493185
1700006867486243300,116.49724340820312,-1.001443914856968,0.33969673026392855,0.5817400724602146,-3.0450018016557765,0.27623522320951743,0.6854771114223269,1.398603518212847
1700006867496188200,116.50718823242188,-0.9941192580806425,0.33616802700724036,0.5844342851833526,-3.0443001554417832,0.2747981990675891,0.6855024180917515,1.4033822772763507
1700006867506133200,116.51713330078125,-0.985996091572112,0.3326442993839496,0.5872208393159243,-3.0449105682165305,0.27368220720565567,0.6852865443325042,1.4087966918983648
1700006867516078300,116.52707836914063,-0.9759079458002423,0.3290892076258475,0.5900060617141678,-3.0478900472824066,0.2728498379515702,0.684942443947635,1.414587959628546
1700006867526023200,116.53702319335937,-0.9629020780300194,0.325459232370004,0.5927391983896579,-3.054050495694603,0.27225006014296743,0.6845556534682202,1.4205786797777051
1700006867535968300,116.54696826171875,-0.9467796069535344,0.3217023031181098,0.5954758516347358,-3.0634205928165654,0.2718275093191699,0.6841242718949614,1.426825143955813
1700006867545913300,116.55691333007813,-0.9262879328298981,0.31769079165717157,0.5982419093913274,-3.0769189834710526,0.27149575769977596,0.6837171627459667,1.4332829546332548
1700006867555858200,116.56685815429688,-0.9009975188758383,0.3133806752425661,0.601053836575873,-3.09476454975721,0.27115895522188616,0.6833737049112093,1.4398649641423509
1700006867565803300,116.57680322265625,-0.871129798030718,0.30882652881483397,0.6038862848694038,-3.116724983056919,0.2707518855442851,0.683111133430051,1.4464070102188882
1700006867575748000,116.586748046875,-0.8369831061846753,0.3040660767446602,0.6067190593855416,3.1407355112994835,0.27019768165192126,0.6829561081876805,1.4527521532518908
1700006867585693200,116.59669311523437,-0.7989088230933474,0.2991334177729109,0.6095225413392623,3.111650615256837,0.26942599057975625,0.6829429374616827,1.4587275511427449
1700006867595638300,116.60663818359374,-0.7575444144229367,0.29410021127506253,0.6122207343855806,3.079796130684598,0.26838929760520674,0.6831237584674952,1.4640850860463048
1700006867605583000,116.6165830078125,-0.7132613989867791,0.2890246102850244,0.6147458582672717,3.045429027609233,0.2671022267339904,0.6835267047562938,1.4686603669318161
1700006867615528200,116.62652807617188,-0.667604778628327,0.2839355875927267,0.6171254836986662,3.010099602387872,0.26553267272404263,0.6841266422031301,1.4724950699224533
1700006867625473300,116.63647338867187,-0.6210225838992325,0.27876340143225686,0.6194570283252534,2.9743997261172774,0.26366005611517407,0.6848704186471721,1.4758199865613404
1700006867635418000,116.64641821289062,-0.5743915381528009,0.273596574738134,0.6216708741570114,2.9389750995266284,0.2615443821325006,0.6857585882963428,1.4785418852439982
1700006867645363500,116.65636352539063,-0.52785210352893,0.2683713895177099,0.6239037159807991,2.904057304322237,0.25919324805719596,0.6866876329919689,1.4810336602959302
