time,Acc_z,Acc_y,Acc_x,Gyro_z,Gyro_y,Gyro_x,Mag_z,Mag_y,Mag_x
1700006757831763700,-1.4302021683357655,-1.5901766033232212,-0.54953463785965,0.2944256663322449,-1.0947779417037964,0.2921510636806488,2.594200134277344,-59.58556365966797,-4.884763717651367
1700006757841708500,-1.6373194627702234,-1.1072329276263713,-0.6924013957776128,0.2922407984733581,-1.1481953859329224,0.3213329017162323,2.931800842285156,-59.37098693847656,-5.213459014892578
1700006757851653600,-1.773964167835563,-0.5612438899517059,-0.7897262631718068,0.2793445885181427,-1.1778446435928345,0.3450416624546051,2.8357696533203125,-59.4430046081543,-5.786231994628906
1700006757861598700,-1.8780815449140964,-0.0795271257013082,-0.9213271288510412,0.259148508310318,-1.1969751119613647,0.3640076518058777,3.14959716796875,-59.22936630249024,-5.864126205444336
1700006757871543600,-1.8579903585217887,0.3046212447226047,-1.0272969288632272,0.2277983427047729,-1.2005925178527832,0.3599020838737488,3.739784240722656,-59.2678108215332,-5.992683410644531
1700006757881489700,-1.7035890474915505,0.5593506235510111,-1.210376272040978,0.2017230540513992,-1.1954669952392578,0.3471932113170624,3.7299728393554688,-59.28477478027344,-5.997407913208008
1700006757891434800,-1.6193125353060662,0.7801204496324062,-1.2871703925818203,0.1917327493429184,-1.198133945465088,0.3230267763137817,4.100410461425781,-59.36820983886719,-6.230258941650391
1700006757901379600,-1.5902106517232957,1.00743867444396,-1.2490082735784351,0.1874559819698333,-1.1925777196884155,0.2926147878170013,4.144874572753906,-59.30097198486328,-6.415733337402344
1700006757911324700,-1.8163855517186225,1.0925374627977609,-1.1777280210882424,0.1799452304840088,-1.188851237297058,0.2420932650566101,4.377197265625,-59.376346588134766,-6.578563690185547
1700006757921269800,-1.864588587743044,1.028092170894146,-1.0346135354869066,0.1714585274457931,-1.1889886856079102,0.1644858121871948,4.666664123535156,-59.24330520629883,-6.684093475341797
1700006757931214600,-1.7607786691784857,0.8789350441277026,-0.8792977399602532,0.1592343598604202,-1.2010393142700195,0.0669274404644966,4.660118103027344,-59.1343879699707,-7.081037521362305
1700006757941160700,-1.6437841287396848,0.6872592105835675,-0.7584755309920758,0.155831903219223,-1.228559136390686,-0.0302763395011425,4.904792785644531,-59.29623031616211,-7.016233444213867
1700006757951105500,-1.4739046780705451,0.5753969184666872,-0.6404000634487718,0.1521400362253189,-1.278461456298828,-0.1165026724338531,4.6251068115234375,-59.2277946472168,-7.212015151977539
1700006757961050600,-1.3042460305452346,0.4804793314099311,-0.5630423542084172,0.1517440229654312,-1.344094157218933,-0.1879803240299224,4.723648071289063,-59.12388229370117,-6.9359893798828125
1700006757970995700,-1.1871290327705442,0.4331751439213752,-0.5323598503706977,0.1626263707876205,-1.4239164590835571,-0.2365568578243255,4.692008972167969,-59.13251495361328,-7.334938049316406
1700006757980941800,-1.091692828667164,0.4684165531724691,-0.599249284023419,0.1702150553464889,-1.511720061302185,-0.2563902139663696,4.291603088378906,-59.08419036865234,-7.44268798828125
1700006757990886700,-0.9901777430415152,0.5020271463513374,-0.7801364509191363,0.1720593869686126,-1.593835711479187,-0.2745037674903869,4.348320007324219,-59.1507453918457,-7.304418563842773
1700006758000832800,-0.8520002754509448,0.5152841028094292,-1.0312151252202688,0.1686433404684066,-1.653835415840149,-0.2872374057769775,3.847854614257813,-59.15398025512695,-7.396886825561523
1700006758010777600,-0.6245967104434966,0.5640075094461441,-1.2683907271794974,0.158151164650917,-1.6880266666412354,-0.3047580420970917,4.141578674316406,-59.3127555847168,-7.398687362670898
1700006758020722700,-0.3233819131635129,0.6337111602693796,-1.4099331411585212,0.1479826718568802,-1.718196988105774,-0.3207468390464782,4.209129333496094,-59.50481033325195,-7.534065246582031
1700006758030667800,-0.0241549286998808,0.7270376787424087,-1.4289037990882991,0.1408992558717727,-1.746204137802124,-0.3324002623558044,3.744705200195313,-59.52483367919922,-7.645524978637695
1700006758040612600,0.2191511388383805,0.8685416604071855,-1.3968262606956063,0.132469817996025,-1.7782342433929443,-0.3297373652458191,3.8234939575195312,-59.468299865722656,-7.700849533081055
1700006758050557700,0.388210213035345,1.1154968981027602,-1.3007175641581414,0.1261809766292572,-1.8189129829406736,-0.3106745183467865,3.748008728027344,-59.45436096191406,-7.986066818237305
1700006758060503800,0.4343057553865015,1.413758544665575,-1.1555858935154977,0.1224099397659301,-1.851562261581421,-0.2840580940246582,4.068534851074219,-59.40654373168945,-8.163248062133789
1700006758070448600,0.4186487520493567,1.7485720985561608,-0.9723338241193444,0.1194224953651428,-1.8684563636779783,-0.2719362676143646,3.893035888671875,-59.33370208740234,-7.985761642456055
1700006758080393700,0.3591267418920993,2.028027922362089,-0.7535560486380011,0.0929416269063949,-1.858823537826538,-0.2642775475978851,3.9180908203125,-59.45415115356445,-7.884029388427734
1700006758090338800,0.1951753660976886,2.354224454554916,-0.5807334937216714,0.0864600390195846,-1.8369252681732176,-0.2760316431522369,3.752960205078125,-59.40075302124024,-8.085554122924805
1700006758100283600,0.0700830055296421,2.526789929437637,-0.2399936002557166,0.0603381544351577,-1.8089998960494995,-0.2800540626049042,3.4856033325195312,-59.32197952270508,-7.894931793212891
1700006758110228700,-0.1890050068996846,2.951847233355045,-0.053797604628466,0.051593080163002,-1.7717560529708862,-0.2875703573226928,3.639968872070313,-59.32122802734375,-8.15306282043457
1700006758120174600,-0.3693020989477634,3.2164071013242004,0.2100622253125533,0.0430493950843811,-1.7313764095306396,-0.3020281195640564,3.338409423828125,-59.48808288574219,-8.151229858398438
1700006758130119700,-0.4089266917191446,3.3771821851700543,0.2726166071693413,0.0266685932874679,-1.688223123550415,-0.3415202498435974,3.698432922363281,-59.582130432128906,-8.106389999389648
1700006758140064800,-0.2910896360415965,3.449765775343776,0.1926446603099815,0.0174902752041816,-1.6527093648910522,-0.3849934339523315,3.174385070800781,-59.53675079345703,-8.173358917236328
1700006758150009600,-0.1485257700603455,3.3742946470350024,0.1448482323250733,0.013052362948656,-1.6340712308883667,-0.4302664995193481,2.6995620727539062,-59.375709533691406,-7.944482803344727
1700006758159954700,-0.0609902560789138,3.2060710007488726,0.1116809533337596,-0.0081589147448539,-1.6180603504180908,-0.4628329873085022,2.9989013671875,-59.3996467590332,-7.999658584594727
1700006758169900500,-0.1140438008744269,3.069162530180812,-0.0268513007775414,-0.0248610638082027,-1.593503475189209,-0.4882456064224243,2.8709945678710938,-59.31220245361328,-7.947530746459961
1700006758179846000,-0.1560837842244654,2.77673382755518,-0.1306084114426281,-0.0482260398566722,-1.5375741720199585,-0.4994545876979828,2.674400329589844,-59.41255187988281,-7.564727783203125
1700006758189790700,-0.3744284289855509,2.3830980823397634,-0.234358151652012,-0.0774563997983932,-1.483428120613098,-0.495930939912796,2.567535400390625,-59.39585494995117,-7.56428337097168
1700006758199735600,-0.5344342820245772,1.9506138432919975,-0.2093342946304939,-0.0790907815098762,-1.4237605333328247,-0.4933689832687378,2.2568588256835938,-59.42586135864258,-7.714874267578125
1700006758209681000,-0.2340740557473152,1.6181114889532326,-0.0767439795224927,-0.0662363544106483,-1.3835077285766602,-0.4911632537841797,2.551177978515625,-59.68095016479492,-7.642013549804687
1700006758219625700,0.1757120292801409,1.182428746125102,-0.2104847615735605,-0.0731275528669357,-1.3169203996658323,-0.4960613548755646,1.7747039794921875,-59.6325569152832,-7.374301910400391
1700006758229571800,0.1141571250557899,0.6209452021986246,-0.6163724874556065,-0.0786152556538581,-1.243454098701477,-0.4850630760192871,1.3722457885742188,-59.544532775878906,-7.270666122436523
1700006758239516700,0.0181213476240634,0.0108189156562089,-0.856657234411314,-0.0910221263766288,-1.160088062286377,-0.4682699739933014,1.1483154296875,-59.53047180175781,-7.031505584716797
1700006758249461800,0.1139805629124864,-0.4057230733722448,-0.9211650701571256,-0.0885736942291259,-1.0774768590927124,-0.4300120770931244,1.285400390625,-59.458126068115234,-6.957456588745117
1700006758259406800,0.0888520034074783,-0.7179103694349527,-0.8807342755693942,-0.079006552696228,-1.0080658197402954,-0.3674054443836212,0.5967788696289062,-59.33254623413086,-6.919157028198242
1700006758269351700,-0.0187608145713806,-0.9534411267966032,-0.7407528272967785,-0.0677239596843719,-0.9513658285140992,-0.290144145488739,0.4541854858398437,-59.29581069946289,-6.7846221923828125
1700006758279296500,-0.0617582082441076,-1.160453061160445,-0.703768958292529,-0.0622226670384407,-0.9078966379165648,-0.2154829502105713,0.3886642456054687,-59.36124420166016,-6.794820785522461
1700006758289242600,0.0456032287895679,-1.4118933353155851,-0.7661773375410587,-0.0693548619747161,-0.8768793940544128,-0.1472984403371811,0.628204345703125,-59.23295974731445,-6.662353515625
1700006758299187700,0.1874351272344589,-1.6928800219506024,-0.9489973721954972,-0.084916241466999,-0.8453765511512756,-0.0936202928423881,0.2145462036132812,-59.405216217041016,-6.517250061035156
1700006758309132800,0.3181763073444366,-1.865572922605276,-1.0795184067487715,-0.0981764420866966,-0.8089650273323059,-0.0307106003165245,0.292877197265625,-59.26681518554688,-6.287073135375977
1700006758319077600,0.3169546931276097,-1.8556272826522588,-1.1061484933905303,-0.1080477088689804,-0.766671359539032,0.0437194220721721,0.136566162109375,-59.204139709472656,-6.223155975341797
1700006758329022700,0.2930429985990748,-1.8614894526839256,-1.11580735229142,-0.1235564202070236,-0.7344340085983276,0.1246816292405128,0.07122802734375,-59.19269943237305,-6.3460540771484375
1700006758338967800,0.3174795572519302,-1.8939573055684564,-1.1731802215907725,-0.1435876637697219,-0.7074080109596252,0.1948886662721634,0.1008071899414062,-59.425086975097656,-6.26524543762207
1700006758348913700,0.4434534133622422,-1.937625182381272,-1.1538479638069867,-0.1611940860748291,-0.6816158294677734,0.2548006176948547,0.4551544189453125,-59.49842071533203,-5.980524063110352
1700006758358858800,0.5942331363618374,-1.973207952415943,-1.0610651968218383,-0.1705590784549713,-0.6622788906097412,0.3140538036823272,0.6210861206054688,-59.33898162841797,-5.892852783203125
1700006758368803800,0.7492927651703357,-2.050870453289151,-1.0531744435720145,-0.1793327927589416,-0.6560813784599304,0.3679892718791961,0.7347640991210938,-59.3999137878418,-5.882671356201172
1700006758378748700,0.8809481375157833,-2.277908107593656,-1.1802093895751982,-0.1959855407476425,-0.6423546075820923,0.4048415720462799,1.1828689575195312,-59.50384140014648,-5.701972961425781
1700006758388693800,0.8983483312584459,-2.678956174892187,-1.2652505294576286,-0.211648479104042,-0.6041728258132935,0.4144218266010284,1.3387527465820312,-59.35689926147461,-5.529016494750977
1700006758398638800,0.8902221618175507,-3.095845954445004,-1.0953494514785709,-0.2214577049016952,-0.5629574656486511,0.4163646101951599,1.3359222412109375,-59.51071166992188,-5.400192260742188
1700006758408585000,0.6867395706236362,-3.447268113309145,-0.8050089533038437,-0.2218679189682006,-0.5079965591430664,0.4021361172199249,1.529541015625,-59.45986175537109,-5.369903564453125
1700006758418529800,0.3221101396620273,-3.9193987185686825,-0.546053700408712,-0.2066948264837265,-0.4185803532600403,0.3812843561172485,1.7307586669921875,-59.43417739868164,-5.053091049194336
1700006758428474600,0.1215583412230014,-4.329099463400245,-0.3396598979432135,-0.1744996458292007,-0.3526691496372223,0.3551180958747864,1.8606185913085935,-59.591304779052734,-5.064584732055664
1700006758438419700,0.2111304755985736,-4.420636175847053,-0.2528815042057074,-0.137475311756134,-0.3247682750225067,0.3571761846542358,1.7305984497070312,-59.70507049560547,-5.097917556762695
1700006758448364800,-0.1955471950847655,-4.169526156559586,-0.257626634639874,-0.1116771697998046,-0.3047693967819214,0.3837688565254211,1.768890380859375,-59.78774642944336,-4.853967666625977
1700006758458309600,-1.02311679363437,-3.694230365267396,-0.1977273521354421,-0.1014929711818695,-0.2955082654953003,0.4107093811035156,1.6943283081054688,-59.90677261352539,-4.767585754394531
1700006758468255700,-1.436671802741289,-3.075409315615892,0.0594517214000225,-0.1128479689359664,-0.274606853723526,0.4142569303512573,1.6443252563476562,-59.971900939941406,-4.772157669067383
1700006758478200600,-1.7726257588386534,-2.422147067180276,0.3280378492105752,-0.1595289260149002,-0.2503371834754944,0.4080192744731903,2.2570724487304688,-60.091835021972656,-4.690834045410156
1700006758488146000,-2.267655009126663,-1.85924313506186,0.5868907742423937,-0.207689881324768,-0.198368564248085,0.394189715385437,2.697792053222656,-60.09986877441406,-4.553398132324219
1700006758498090800,-2.551516374415159,-1.2475684500336646,0.9192606247752904,-0.2627217173576355,-0.1507211476564407,0.3596138954162597,2.408477783203125,-60.0108757019043,-4.573490142822266
1700006758508035600,-2.427114918720722,-0.653220162859559,1.1653349149178711,-0.3100514113903045,-0.0964814275503158,0.3252584040164947,2.971420288085937,-59.97958755493164,-4.6014251708984375
1700006758517981000,-2.291973457825184,-0.248664964222908,1.285911478561908,-0.3435140550136566,-0.0322941876947879,0.2873744070529938,2.9867172241210938,-60.21122741699219,-4.249137878417969
1700006758527926800,-2.1778455588638783,0.0392091438382864,1.4190562126822768,-0.3444838225841522,0.0267325676977634,0.2646094262599945,3.230712890625,-60.33402633666992,-4.140857696533203
1700006758537872000,-2.1711364166140554,0.2583703656792641,1.5392027874112129,-0.3265130817890167,0.0768436789512634,0.263377696275711,3.0322189331054688,-60.2977294921875,-3.893993377685547
1700006758547816700,-2.2761329146146774,0.3547404896318912,1.5814527602501212,-0.3003925681114197,0.1239314004778862,0.2677056789398193,3.2256393432617188,-60.31846237182617,-3.72793197631836
1700006758557761800,-2.2114695960462094,0.3374725439667702,1.4417133040398358,-0.2952870428562164,0.178666815161705,0.2301628440618515,3.4958953857421875,-60.533329010009766,-3.747161865234375
1700006758567707000,-1.7621464504003523,0.2034504424899816,1.1501787737749516,-0.3009653687477112,0.2108061462640762,0.1702594608068466,3.6508102416992183,-60.703609466552734,-3.661975860595703
1700006758577652700,-1.3371931913793087,-0.018273323315382,0.8698360110666602,-0.3059446811676025,0.2233882546424865,0.1207688674330711,3.9063644409179688,-60.5601806640625,-3.813018798828125
1700006758587597600,-1.2113409523546694,-0.1337882927209139,0.6913315015237778,-0.2994303405284881,0.2034244239330291,0.1025228798389434,3.7421875,-60.3359489440918,-3.4371299743652344
1700006758597542700,-1.1330162612456829,-0.0679249507129192,0.6520495116449893,-0.2754464447498321,0.1832336634397506,0.0936383083462715,4.014678955078125,-60.45940780639648,-3.4419708251953125
1700006758607487700,-1.1019606863118707,0.0615653525531291,0.6847242852784693,-0.2486992329359054,0.1705222278833389,0.0849895849823951,3.3959884643554688,-60.46930694580078,-3.0802955627441406
1700006758617432800,-1.037839511796087,0.1957329999804496,0.661444312782213,-0.2147455364465713,0.1667493283748626,0.0580692887306213,3.41058349609375,-60.57503890991211,-3.0352020263671875
1700006758627377700,-0.8869954548560083,0.3141232325613498,0.6360341233242303,-0.1778406202793121,0.1702605187892913,0.0307087078690528,3.296470642089844,-60.837162017822266,-3.182353973388672
1700006758637323500,-0.7505493411026894,0.4631114325016737,0.6428360584240407,-0.1342388242483139,0.1636785119771957,0.0095850462093949,3.5638656616210938,-60.88531494140625,-3.087608337402344
1700006758647268900,-0.5984370908576995,0.6671674396693706,0.5647494138546287,-0.0916277393698692,0.1367539763450622,0.0080293677747249,3.65765380859375,-61.05319595336914,-3.1010093688964844
1700006758657213700,-0.3981704660356044,0.8990613018333912,0.4573892554625868,-0.0459787547588348,0.097240924835205,0.0160497426986694,3.6817626953125,-61.06949615478516,-2.975360870361328
1700006758667158800,-0.2717325360774993,1.1082359671890736,0.3603371405951678,0.0025163842365145,0.0566692017018795,0.0360889583826065,3.756675720214844,-61.17426681518555,-3.00030517578125
1700006758677103900,-0.1737023699581623,1.2484861494004726,0.2976910801332443,0.049647144973278,0.0241442844271659,0.048537902534008,3.4963150024414062,-61.08927154541016,-3.104698181152344
1700006758687048700,0.0516167169254273,1.355314539003372,0.2158746013857424,0.084031343460083,0.0188100673258304,0.0513609237968921,3.254844665527344,-61.08987045288086,-3.2018051147460938
1700006758696994800,0.1820082798801362,1.5130390031069516,0.1184340717226266,0.1090333759784698,0.0171453263610601,0.0517095327377319,3.4444122314453125,-61.14645767211914,-3.3552703857421875
1700006758706939600,0.2452981181383133,1.6900924370586872,0.0795009683467447,0.1193684190511703,0.0457771643996238,0.0240425504744052,3.5327682495117188,-61.01454162597656,-3.5489463806152344
1700006758716884700,0.3002511398795991,1.920802642396092,0.2071658828165382,0.1248092576861381,0.0549203306436538,0.0161446779966354,3.5380401611328125,-61.1106071472168,-3.6596527099609375
1700006758726829800,-0.0465163250464946,2.176159797734022,0.4768375408414751,0.1291086226701736,0.059909239411354,0.0009013777598738,3.232612609863281,-61.24150848388672,-3.7545166015625
1700006758736774700,-0.1373277188934385,2.4142606978446244,0.7657717524148523,0.113492377102375,0.053016185760498,-0.0379051379859447,3.0517807006835938,-61.3076171875,-3.752761840820313
1700006758746719700,-0.0308839446939527,2.5838719990968704,0.879090746146068,0.1041971668601036,0.085997924208641,-0.073764719069004,3.2862319946289062,-61.13314056396485,-4.0126953125
1700006758756665600,-0.2149636240206658,2.77600609780252,0.8765352164443582,0.0918326377868652,0.1542653888463974,-0.1195977181196212,2.958580017089844,-61.22916793823242,-3.850791931152344
1700006758766610700,-0.4839057987272739,2.969491611117125,0.7995974496491253,0.074903592467308,0.2217846065759658,-0.1527217775583267,3.3571090698242188,-61.25844192504883,-3.959041595458984
1700006758776555800,-0.5410722587343305,3.111805155599117,0.7452316532112657,0.0559679791331291,0.2987052500247955,-0.1710571050643921,3.5629119873046875,-61.1903076171875,-4.035285949707031
1700006758786500600,-0.680648852533102,3.311007292994857,0.6799821322526782,0.0512444861233234,0.3766184747219085,-0.2087997496128082,3.033393859863281,-60.96692657470703,-3.9823951721191406
1700006758796445700,-0.6118646546423435,3.3441052604764696,0.7103009904097766,0.0453005768358707,0.4195736646652221,-0.2820454835891723,2.7867584228515625,-60.99583435058594,-3.8326377868652335
1700006758806390800,-0.0763045103929936,3.2449118957966565,0.6357824866507202,0.032064002007246,0.4293596148490906,-0.3455092310905456,2.5334243774414062,-60.856727600097656,-3.946342468261719
1700006758816336600,0.1862333502292633,3.119739455729723,0.4338032126918434,0.0221655666828155,0.4277941882610321,-0.3705945909023285,2.00445556640625,-60.83214569091797,-3.784225463867188
1700006758826281700,-0.025793928078562,3.021162177121639,0.208373285844922,0.0120010618120431,0.4211591184139251,-0.3655968010425567,1.8480682373046875,-60.965091705322266,-3.7258262634277344
1700006758836226800,-0.1823578239701688,2.86000540048182,0.0559039657905697,0.0148501116782426,0.4145813882350921,-0.3657387495040893,1.7069931030273438,-60.94702911376953,-3.675357818603516
1700006758846171600,-0.0550596239209175,2.6232062306195494,-0.0078071666195988,0.0273230038583278,0.4025009572505951,-0.3619764745235443,1.4490737915039062,-60.8652229309082,-3.691207885742188
1700006758856116700,0.0349813700754195,2.394526654326916,0.0354355070510879,0.0260026082396507,0.3992756009101867,-0.3661445677280426,1.3484954833984375,-60.96683120727539,-3.696636199951172
1700006758866061600,-0.0319090499579906,2.047654413852096,0.0141571932334452,0.0277213007211685,0.4071993827819824,-0.3620292544364929,0.7719192504882812,-60.76803207397461,-3.5614051818847656
1700006758876007700,-0.0798211402118206,1.6724971591353417,0.109613599874638,0.0192148964852094,0.3972263634204864,-0.3610268235206604,0.4397354125976562,-60.83639526367188,-3.486412048339844
1700006758885952800,-0.0583890606045722,1.2297370252668858,0.2841504478955641,0.0174678824841976,0.3810108304023742,-0.3758489191532135,0.0177993774414062,-60.629302978515625,-3.5277252197265625
1700006758895897600,0.1299637659966945,0.8100199133336543,0.4633945237593725,0.0350101254880428,0.3448491096496582,-0.3738265335559845,-0.22021484375,-60.61833953857422,-3.561100006103516
1700006758905842700,0.1813700550418347,0.454328406587243,0.6073764763776213,0.0677173137664794,0.2833204269409179,-0.3262062072753906,-0.3011322021484375,-60.643348693847656,-3.4038658142089844
1700006758915787800,-0.048945598020032,0.2217839715600013,0.7234647886916995,0.1043571978807449,0.2069822400808334,-0.2566597163677215,-0.2872161865234375,-60.62320709228516,-3.1676177978515625
1700006758925732600,-0.2449495969615876,-0.002183773779869,0.7116391802109777,0.1178160160779953,0.1318621784448623,-0.192425861954689,-0.4331283569335937,-60.44219970703125,-3.248638153076172
1700006758935678700,-0.1839816988449543,-0.3932107978016138,0.5252197328250855,0.124382846057415,0.056497998535633,-0.143200933933258,-0.3264541625976562,-60.48908996582031,-3.501937866210937
1700006758945623600,0.1466237358313053,-0.7351993578881025,0.3808552836952731,0.129526749253273,-0.0225547421723604,-0.088159255683422,-0.8127365112304688,-60.295806884765625,-3.4508094787597656
1700006758955569000,0.266869313955307,-1.076457265612483,0.3268237241804599,0.1495817303657531,-0.0799417123198509,-0.0317032635211944,-0.9205551147460938,-60.4942741394043,-3.310832977294922
1700006758965513700,0.3506242134194821,-1.4877555087685583,0.3896329393148422,0.1776421219110489,-0.1331828236579895,-0.0029126254376024,-0.8218307495117188,-60.20625305175781,-3.3092994689941406
1700006758975458600,0.4374971718389541,-1.912166331475973,0.5472149262078106,0.2083614766597747,-0.2087212204933166,0.0383508093655109,-1.0371017456054688,-60.01569747924805,-3.4398117065429688
1700006758985403600,0.3438520158708095,-2.455905544397235,0.6867834097653627,0.2331440597772598,-0.3385471403598785,0.0956010520458221,-1.06683349609375,-60.26786422729492,-3.301959991455078
1700006758995349800,0.4771815319735557,-3.071191405659914,0.7791473668165505,0.2635405659675598,-0.4866920113563537,0.170218288898468,-0.89569091796875,-60.19111251831055,-3.40875244140625
1700006759005294600,0.6108908411741256,-3.599157879909873,0.7291535018526017,0.296818345785141,-0.6359768509864807,0.267915815114975,-1.0101470947265625,-60.01112747192383,-3.6898422241210938
1700006759015239700,0.4405949186585843,-4.058426080986857,0.6475000316470861,0.3583841025829315,-0.7646428346633911,0.3703199028968811,-0.846405029296875,-60.09018325805664,-3.742279052734375
1700006759025184500,0.1394528212886303,-4.331833856800198,0.6354984820775688,0.4350120425224304,-0.8564448952674866,0.4530510008335113,-0.40899658203125,-59.957176208496094,-3.79653549194336
1700006759035129600,0.1050304733354598,-4.349635470950603,0.509561816172488,0.5042575001716614,-0.9477956295013428,0.489413172006607,0.3103408813476562,-60.07169723510742,-3.924968719482422
1700006759045074700,0.4704782349426299,-4.266375588461757,0.1875293996554799,0.5554983019828796,-1.0257558822631836,0.5204190015792847,0.5437774658203125,-60.16158676147461,-3.963954925537109
1700006759055020500,0.3050281450230628,-4.116685962253809,-0.1603353041891008,0.5929602384567261,-1.0564939975738523,0.5383118987083435,0.422088623046875,-60.00761413574219,-4.528938293457031
1700006759064965400,-0.2067664351701736,-3.872853825014829,-0.3529308829266577,0.6245927214622498,-1.047031283378601,0.513699471950531,1.2563247680664062,-59.799747467041016,-4.61175537109375
1700006759074910700,-0.5082159179888666,-3.8021301834940906,-0.2957782687818631,0.6264013051986694,-1.0619462728500366,0.4534410834312439,1.6345672607421875,-59.71820831298828,-4.918956756591797
1700006759084855600,-0.4502734321080148,-3.7354648774534462,-0.1908498675813898,0.5853455066680908,-1.1444885730743408,0.4130302667617798,1.714324951171875,-59.58623504638672,-5.463571548461914
1700006759094800600,-0.382019030245021,-3.548668632644415,-0.1927083731959573,0.5581977367401123,-1.2535059452056885,0.3903615474700928,2.3738327026367188,-59.74415588378906,-5.90196418762207
1700006759104745700,-0.4371171595454216,-3.083362904968858,-0.0745329478429397,0.565552294254303,-1.3546264171600342,0.3934140503406524,2.553749084472656,-59.50481796264648,-5.916614532470703
1700006759114691600,-0.537484390310198,-2.435043373632431,-0.0032210261394269,0.5754791498184204,-1.42600679397583,0.3968459367752075,2.8128585815429688,-59.53474807739258,-6.271854400634766
1700006759124636700,-0.6199089910186827,-1.8207208044439556,-0.1842777043831534,0.5548383593559265,-1.4839659929275513,0.3863624036312103,2.9757156372070312,-59.49713516235352,-6.473276138305664
1700006759134581500,-0.5981940028168261,-1.503178118827939,-0.6490190579079091,0.4619274437427521,-1.5372717380523682,0.3518117070198059,3.420860290527344,-59.42716598510742,-6.71027946472168
1700006759144526600,-0.6291409297443926,-1.6046055261701344,-1.282685356122255,0.3758399784564972,-1.5871940851211548,0.3403457105159759,4.259071350097656,-59.44488906860352,-7.319164276123047
1700006759154471700,-0.8941327593900262,-1.3682920939981935,-1.41955846311599,0.3509958684444427,-1.6099441051483154,0.3479399979114532,4.778564453125,-59.522579193115234,-7.572038650512695
1700006759164416500,-1.1395840222634377,-0.5396995821416378,-1.004008992256224,0.3552817106246948,-1.6267342567443848,0.3390785753726959,4.936187744140625,-59.42705154418945,-7.833740234375
1700006759174362600,-0.943222076729685,0.2390244446963071,-0.8018170253947376,0.3651110529899597,-1.6436656713485718,0.3263369798660278,5.7581787109375,-59.475040435791016,-7.81065559387207
1700006759184307500,-0.8327414482295513,0.7904173872411251,-0.8417159781280904,0.351495623588562,-1.644018292427063,0.2918764948844909,6.004829406738281,-59.30661010742188,-8.033180236816406
1700006759194252500,-0.7645185374833643,1.1111135684520006,-1.1079917831696569,0.2997035980224609,-1.6315414905548096,0.2523898482322693,5.9425201416015625,-59.40039443969727,-8.182769775390625
1700006759204197600,-0.7114496489882469,1.209090543079376,-1.4281921436876055,0.2246077954769134,-1.6422418355941772,0.2208066135644912,6.262702941894531,-59.1489486694336,-8.369087219238281
1700006759214142500,-0.7471699277974665,1.163046000263095,-1.6104218112334607,0.181055948138237,-1.6402074098587036,0.2046722024679184,6.393440246582031,-59.16902160644531,-8.274890899658203
1700006759224087800,-0.8650411049403249,1.183338846707344,-1.4996522827893497,0.1540078073740005,-1.651667594909668,0.1962547451257705,7.046302795410156,-59.18595886230469,-8.230899810791016
1700006759234033700,-0.8675706234179437,1.1392226416051388,-1.352676737845689,0.1405023336410522,-1.642220973968506,0.1712260693311691,6.886604309082031,-59.1328353881836,-8.202529907226562
1700006759243978500,-0.6701042237736284,1.0598673653393984,-1.229311201070249,0.1252480000257492,-1.63258159160614,0.1531482636928558,7.025970458984375,-59.1402702331543,-8.59976577758789
1700006759253923600,-0.952290057065338,0.9703910925537348,-1.0731199378833174,0.1157279089093208,-1.635368824005127,0.1580536365509033,7.4548797607421875,-59.07884216308594,-8.296934127807617
1700006759263868700,-1.1015082663692533,0.8483452600747347,-0.8331351237222552,0.1060412004590034,-1.6561243534088137,0.1198836117982864,8.020904541015625,-59.18916320800781,-8.434053421020508
1700006759273813500,-0.5387925502993166,0.8877285914361477,-0.6058919734409078,0.0991268903017044,-1.6327673196792605,0.0530751720070838,8.147666931152344,-59.16293716430664,-8.343549728393555
1700006759283758600,-0.3359061714328825,0.903145940798521,-0.5216141460811718,0.0892782509326934,-1.5897321701049805,-0.029758458957076,8.28802490234375,-59.12568283081055,-8.114885330200195
1700006759293704400,-0.1739315025389194,0.8390952011704444,-0.5857823746090755,0.0803729072213172,-1.5592989921569824,-0.0951181426644325,8.007278442382812,-59.13148880004883,-7.811246871948242
1700006759303649500,0.1094634142816066,0.7723352025836706,-0.7075780682519078,0.0804354846477508,-1.5337969064712524,-0.1385820060968399,8.225723266601562,-59.028282165527344,-7.937177658081055
1700006759313594600,0.0829451174512505,0.7219424014300108,-0.8006050923217087,0.0786359906196594,-1.5057556629180908,-0.1412760615348816,8.2706298828125,-59.05014801025391,-8.125078201293945
1700006759323539500,-0.2690552796922624,0.6671978348076343,-0.9094884416930376,0.0786091536283493,-1.4863252639770508,-0.1220171004533767,8.230430603027344,-58.93547439575195,-7.770572662353516
1700006759333484500,-0.4779378302335739,0.6039630877375602,-0.9001743776418268,0.0676329284906387,-1.4765552282333374,-0.1079449579119682,8.393592834472656,-59.068359375,-7.661914825439453
1700006759343430400,-0.4344692753851413,0.5845026004642248,-0.8193277668397874,0.0562625862658023,-1.4563701152801514,-0.1167718768119812,8.279136657714844,-59.17965316772461,-7.826801300048828
