time,seconds_elapsed,relativeAltitude,pressure
1700008009896090600,159.93309057617188,19.532028198242188,1014.0886688232422
1700008010972852500,161.0098525390625,19.526742935180664,1014.0895080566406
1700008012049527300,162.08652734375,19.52145767211914,1014.0899658203125
1700008013126231600,163.1632314453125,19.51617431640625,1014.0909576416016
1700008014202884400,164.23988427734375,19.51617431640625,1014.0909576416016
1700008015279515400,165.31651538085939,19.51617431640625,1014.0909576416016
1700008016356120600,166.39312060546874,19.51617431640625,1014.0907287597656
1700008017432673500,167.4696735839844,19.526742935180664,1014.0895843505859
1700008018509270500,168.5462705078125,19.526742935180664,1014.08935546875
1700008019585906400,169.62290649414064,19.532028198242188,1014.0887451171875
1700008020662654500,170.69965454101563,19.532028198242188,1014.0887451171875
1700008021739371500,171.77637158203126,19.532028198242188,1014.0888977050781
1700008022816085500,172.85308544921875,19.532028198242188,1014.0891265869141
1700008023892765400,173.92976538085938,19.52145767211914,1014.0899658203125
1700008024969477400,175.00647729492186,19.52145767211914,1014.0899658203125
1700008026046162700,176.08316259765624,19.52145767211914,1014.0899658203125
1700008027122810600,177.159810546875,19.463327407836914,1014.0973663330078
1700008028199532500,178.23653247070314,19.1990966796875,1014.1289520263672
1700008029276250600,179.31325073242186,18.734046936035156,1014.1844940185547
1700008030352960500,180.38996044921876,18.057613372802734,1014.2658996582031
1700008031429640400,181.4666403808594,17.164508819580078,1014.3734741210938
1700008032506360600,182.54336059570312,16.112865447998047,1014.5000457763672
1700008033583041500,183.62004150390624,15.029515266418457,1014.6302032470703
1700008034659703600,184.69670361328124,13.94616413116455,1014.7606658935547
1700008035736347400,185.7733474121094,12.868097305297852,1014.8903656005859
1700008036812933400,186.8499333496094,11.784746170043945,1015.0205993652344
1700008037889538600,187.92653857421874,10.701395034790039,1015.1509094238281
1700008038966168300,189.0031682128906,9.628612518310547,1015.2798461914062
1700008040042788600,190.07978857421875,8.561115264892578,1015.4086303710938
1700008041119474400,191.15647436523437,7.504188537597656,1015.5359649658203
1700008042196230400,192.23323046875,6.568807601928711,1015.6483459472656
1700008043272959500,193.30995947265626,5.818387985229492,1015.7382965087891
1700008044349653500,194.38665356445313,5.26878547668457,1015.804443359375
1700008045426334500,195.46333447265624,4.925283432006836,1015.8457183837891
1700008046503060500,196.540060546875,4.766744613647461,1015.8651733398438
1700008047579677700,197.616677734375,4.713897705078125,1015.8715057373047
1700008048656324400,198.69332446289062,4.676906585693359,1015.8757781982422
